Node ID, Distance (m), Lat, Lon
24910996, 742077.04, 38.04638, -3.93575 
24910998, 742194.60, 38.04636, -3.93709 
24911000, 743478.14, 38.04570, -3.95173 
24911002, 744798.98, 38.04500, -3.96679 
24911004, 746072.37, 38.04431, -3.98130 
24911009, 746503.19, 38.04398, -3.98620 
24911012, 746604.13, 38.04391, -3.98735 
24911015, 746690.36, 38.04377, -3.98832 
24911017, 746783.63, 38.04347, -3.98932 
24911019, 747148.50, 38.04231, -3.99321 
24911021, 747272.47, 38.04200, -3.99457 
24911023, 747394.16, 38.04194, -3.99596 
24911026, 747671.16, 38.04210, -3.99912 
24911027, 747776.95, 38.04207, -4.00032 
24911031, 747905.73, 38.04188, -4.00177 
24911034, 748005.99, 38.04166, -4.00288 
24911036, 748227.00, 38.04147, -4.00540 
24911038, 748870.72, 38.04087, -4.01271 
24911039, 749133.62, 38.04018, -4.01558 
24911040, 749446.26, 38.03922, -4.01894 
24911041, 749523.55, 38.03917, -4.01982 
1182360278, 749935.91, 38.03937, -4.02452 
1182360517, 750132.56, 38.03946, -4.02676 
1182360539, 750238.82, 38.03948, -4.02797 
24911043, 750349.51, 38.03942, -4.02923 
1182360629, 750463.31, 38.03926, -4.03052 
1182360456, 750522.07, 38.03913, -4.03117 
24911044, 750580.60, 38.03897, -4.03180 
24911045, 750672.92, 38.03868, -4.03279 
24911047, 750768.56, 38.03828, -4.03376 
24911048, 750901.93, 38.03763, -4.03504 
24911050, 751893.41, 38.03218, -4.04400 
1117178656, 752018.01, 38.03158, -4.04520 
24911051, 752141.23, 38.03108, -4.04645 
24911053, 752235.65, 38.03077, -4.04746 
24911054, 752331.75, 38.03056, -4.04853 
24911056, 752433.28, 38.03043, -4.04967 
1117178518, 752510.20, 38.03037, -4.05055 
1117178368, 752594.47, 38.03037, -4.05151 
1117178558, 752826.44, 38.03061, -4.05414 
24911057, 753055.84, 38.03085, -4.05674 
1117178682, 753139.36, 38.03089, -4.05769 
24911058, 753208.50, 38.03086, -4.05848 
1117178446, 753266.52, 38.03084, -4.05914 
24911059, 753403.80, 38.03076, -4.06071 
1117178635, 753470.91, 38.03075, -4.06147 
1117178520, 753535.48, 38.03074, -4.06221 
1117178549, 753606.45, 38.03082, -4.06302 
1117178289, 753650.33, 38.03089, -4.06351 
24911061, 753690.90, 38.03097, -4.06396 
24911062, 753840.31, 38.03106, -4.06566 
24911063, 753924.71, 38.03086, -4.06659 
24911065, 754008.72, 38.03062, -4.06750 
24911209, 754301.09, 38.02964, -4.07060 
24911210, 754391.18, 38.02953, -4.07162 
24911211, 754511.08, 38.02969, -4.07297 
24911212, 755743.94, 38.03223, -4.08667 
24911213, 756993.46, 38.03483, -4.10055 
1170476058, 757813.74, 38.03653, -4.10967 
24911214, 758300.91, 38.03753, -4.11508 
24911215, 758403.36, 38.03765, -4.11624 
24911216, 758633.63, 38.03757, -4.11887 
24911217, 758730.65, 38.03740, -4.11996 
24911218, 758829.57, 38.03716, -4.12104 
24911219, 759062.78, 38.03630, -4.12347 
24911220, 759171.02, 38.03582, -4.12455 
24911221, 759270.60, 38.03543, -4.12557 
24911222, 759374.34, 38.03505, -4.12665 
1170475953, 759422.41, 38.03501, -4.12720 
24911223, 759474.10, 38.03496, -4.12779 
24911224, 759599.99, 38.03502, -4.12922 
24911225, 760046.93, 38.03540, -4.13430 
24911226, 760137.16, 38.03555, -4.13532 
24911227, 760247.25, 38.03577, -4.13654 
24911228, 760368.73, 38.03621, -4.13781 
24911229, 760688.97, 38.03750, -4.14108 
24911230, 760793.22, 38.03766, -4.14225 
24911231, 760934.26, 38.03761, -4.14386 
24911232, 761952.56, 38.03653, -4.15541 
24911234, 762023.19, 38.03639, -4.15620 
24911235, 762045.86, 38.03633, -4.15644 
24911236, 762170.56, 38.03583, -4.15772 
24911237, 762268.36, 38.03530, -4.15860 
24911238, 762377.71, 38.03455, -4.15941 
566723270, 763073.84, 38.02918, -4.16350 
938892735, 763220.54, 38.02805, -4.16436 
24911239, 763644.47, 38.02478, -4.16685 
972758986, 763648.96, 38.02474, -4.16688 
1122074172, 763926.62, 38.02260, -4.16850 
24911240, 763995.65, 38.02207, -4.16892 
1122074181, 764045.21, 38.02167, -4.16915 
24911241, 764091.56, 38.02128, -4.16934 
24911242, 764187.67, 38.02047, -4.16973 
24911243, 764581.12, 38.01704, -4.17085 
24911244, 764674.55, 38.01624, -4.17117 
24911245, 764772.28, 38.01546, -4.17167 
24911246, 765084.46, 38.01305, -4.17351 
24911247, 765216.49, 38.01220, -4.17456 
24911248, 765321.64, 38.01171, -4.17559 
24911249, 765391.91, 38.01147, -4.17633 
24911251, 766331.49, 38.01003, -4.18690 
24911252, 766568.16, 38.00935, -4.18945 
24911254, 767670.58, 38.00531, -4.20095 
24911255, 767763.86, 38.00522, -4.20200 
24911256, 767824.62, 38.00524, -4.20270 
24911257, 768434.81, 38.00590, -4.20961 
24911258, 769013.02, 38.00749, -4.21589 
24911259, 769158.46, 38.00779, -4.21751 
24911260, 769253.22, 38.00782, -4.21859 
24911261, 770180.40, 38.00659, -4.22906 
24911262, 770276.49, 38.00638, -4.23012 
24911263, 770373.98, 38.00601, -4.23113 
24911264, 771146.01, 38.00261, -4.23881 
24911265, 772335.38, 37.99656, -4.25001 
24911266, 772437.90, 37.99591, -4.25083 
972741291, 772619.37, 37.99474, -4.25228 
972741302, 772794.77, 37.99366, -4.25374 
972741325, 772978.71, 37.99249, -4.25523 
972741389, 773123.98, 37.99156, -4.25639 
972741296, 773184.41, 37.99118, -4.25688 
972741179, 773235.04, 37.99089, -4.25733 
972741219, 773278.17, 37.99067, -4.25773 
972741482, 773327.20, 37.99043, -4.25820 
972741378, 773390.77, 37.99018, -4.25885 
972741293, 773448.75, 37.98999, -4.25947 
1125057600, 773541.47, 37.98978, -4.26049 
972741177, 773559.97, 37.98973, -4.26069 
972741215, 773670.01, 37.98949, -4.26191 
1125057701, 773713.02, 37.98939, -4.26239 
972741553, 773737.50, 37.98933, -4.26265 
972741375, 773805.57, 37.98913, -4.26339 
972741306, 773986.75, 37.98866, -4.26537 
24911269, 774002.12, 37.98863, -4.26554 
24911270, 774857.40, 37.98693, -4.27506 
972699698, 774909.87, 37.98685, -4.27565 
972698854, 774965.14, 37.98683, -4.27628 
972699433, 775010.13, 37.98683, -4.27679 
972699486, 775017.62, 37.98684, -4.27688 
972699236, 775147.70, 37.98697, -4.27835 
972698898, 775247.10, 37.98709, -4.27947 
972699693, 775287.40, 37.98718, -4.27992 
972698929, 775388.39, 37.98753, -4.28098 
972699718, 775403.39, 37.98759, -4.28114 
972699474, 775412.80, 37.98751, -4.28119 
972698856, 775417.15, 37.98748, -4.28121 
972699508, 775546.66, 37.98633, -4.28098 
972699187, 775556.50, 37.98632, -4.28110 
972699292, 775565.50, 37.98628, -4.28118 
972699001, 775576.13, 37.98620, -4.28125 
972699716, 775588.89, 37.98608, -4.28127 
972699554, 775597.83, 37.98600, -4.28126 
972699324, 775601.14, 37.98598, -4.28124 
900314680, 775605.95, 37.98597, -4.28129 
972699749, 775780.53, 37.98514, -4.28298 
972699107, 776035.60, 37.98394, -4.28546 
972699370, 776263.58, 37.98296, -4.28775 
972698957, 776366.31, 37.98270, -4.28887 
900313137, 776468.44, 37.98253, -4.29002 
900313138, 776562.55, 37.98250, -4.29109 
972728889, 776637.32, 37.98264, -4.29193 
972728841, 776693.86, 37.98213, -4.29190 
972729039, 777033.91, 37.98205, -4.29578 
972728886, 777229.50, 37.98203, -4.29801 
972728805, 777266.95, 37.98177, -4.29829 
972728984, 777292.30, 37.98162, -4.29850 
972728919, 777311.03, 37.98153, -4.29868 
972729043, 777339.25, 37.98146, -4.29899 
972728992, 777353.15, 37.98142, -4.29914 
972728869, 777362.60, 37.98140, -4.29924 
972729057, 777383.70, 37.98133, -4.29947 
972728966, 777398.46, 37.98129, -4.29963 
899533615, 777441.12, 37.98149, -4.30004 
899533618, 777538.02, 37.98189, -4.30103 
899533620, 777614.87, 37.98211, -4.30186 
899533623, 777655.06, 37.98215, -4.30231 
899533624, 777990.04, 37.98225, -4.30613 
899533625, 778169.16, 37.98254, -4.30814 
899533626, 778418.00, 37.98319, -4.31086 
899533628, 778613.96, 37.98309, -4.31309 
899533630, 778968.16, 37.98246, -4.31705 
899533634, 779062.67, 37.98238, -4.31813 
899533638, 779394.92, 37.98153, -4.32176 
899533643, 779451.02, 37.98145, -4.32240 
899533645, 779648.28, 37.98141, -4.32465 
899533647, 779727.73, 37.98133, -4.32554 
899533652, 780061.82, 37.98081, -4.32930 
899533655, 780214.64, 37.98047, -4.33099 
899533661, 780320.56, 37.98029, -4.33218 
899533665, 780658.77, 37.97993, -4.33601 
899533669, 780775.55, 37.97962, -4.33728 
899533688, 780877.68, 37.97919, -4.33831 
899533690, 781137.40, 37.97789, -4.34077 
899533694, 781429.31, 37.97623, -4.34335 
899533698, 781658.70, 37.97510, -4.34554 
899533703, 781795.63, 37.97467, -4.34701 
899533709, 781959.57, 37.97434, -4.34883 
899533712, 782176.27, 37.97405, -4.35127 
899533716, 782290.09, 37.97378, -4.35252 
899533718, 782485.73, 37.97304, -4.35455 
899533722, 782999.64, 37.97066, -4.35958 
899533726, 783325.87, 37.97013, -4.36324 
899533731, 783661.47, 37.96889, -4.36673 
899533736, 783705.58, 37.96863, -4.36711 
899533738, 783789.73, 37.96805, -4.36773 
899533739, 783819.12, 37.96789, -4.36800 
899533740, 783862.39, 37.96772, -4.36844 
899533741, 783932.46, 37.96752, -4.36920 
899533236, 783957.09, 37.96756, -4.36948 
899533238, 784029.32, 37.96797, -4.37011 
899533240, 784086.07, 37.96840, -4.37048 
899533243, 784118.06, 37.96855, -4.37078 
899533247, 784189.97, 37.96913, -4.37115 
899533250, 784236.24, 37.96947, -4.37146 
899533257, 784267.24, 37.96966, -4.37171 
899533261, 784400.89, 37.97031, -4.37299 
899533280, 784418.24, 37.97034, -4.37319 
899534905, 784438.69, 37.97018, -4.37329 
899534909, 784462.04, 37.96998, -4.37319 
899534912, 784474.92, 37.96991, -4.37307 
899534915, 784562.55, 37.96965, -4.37213 
899534918, 784596.90, 37.96944, -4.37184 
899534921, 784649.27, 37.96907, -4.37148 
899534925, 784658.48, 37.96899, -4.37145 
899534929, 784824.78, 37.96751, -4.37177 
899534935, 784889.70, 37.96696, -4.37201 
899534938, 784912.11, 37.96681, -4.37218 
899534940, 784969.34, 37.96656, -4.37275 
899534943, 785052.65, 37.96628, -4.37364 
899534946, 785176.02, 37.96560, -4.37475 
899534951, 785260.58, 37.96498, -4.37529 
899534956, 785574.10, 37.96290, -4.37772 
899534976, 785702.36, 37.96208, -4.37874 
899534984, 785767.21, 37.96174, -4.37934 
899534991, 785882.44, 37.96132, -4.38054 
899534994, 786020.33, 37.96095, -4.38204 
899535000, 786384.87, 37.96015, -4.38607 
899535004, 786421.83, 37.96011, -4.38649 
899535008, 786579.18, 37.96026, -4.38828 
899535013, 786800.70, 37.95970, -4.39070 
899535017, 787052.37, 37.95879, -4.39333 
899535021, 787165.59, 37.95858, -4.39459 
899535025, 787398.88, 37.95837, -4.39724 
899535030, 787706.78, 37.95739, -4.40053 
899535038, 787834.97, 37.95738, -4.40199 
899535044, 787980.90, 37.95705, -4.40360 
899535049, 788008.59, 37.95712, -4.40390 
899535051, 788346.89, 37.95873, -4.40718 
899535052, 788370.92, 37.95879, -4.40745 
899535054, 788506.72, 37.95896, -4.40898 
899535058, 788542.68, 37.95897, -4.40939 
899535064, 788756.40, 37.95865, -4.41179 
899535068, 789122.60, 37.95875, -4.41597 
899535074, 789178.15, 37.95882, -4.41660 
899535080, 789237.29, 37.95902, -4.41722 
899535081, 789278.09, 37.95921, -4.41762 
899535083, 789618.15, 37.96090, -4.42085 
899535085, 789652.34, 37.96099, -4.42122 
899535087, 789980.11, 37.96130, -4.42494 
899535090, 790081.79, 37.96117, -4.42609 
899535094, 790133.03, 37.96122, -4.42667 
899535098, 790217.71, 37.96139, -4.42761 
899535101, 790317.79, 37.96183, -4.42861 
899535102, 790339.19, 37.96189, -4.42884 
899535122, 790618.41, 37.96211, -4.43201 
899535123, 790876.20, 37.96267, -4.43487 
899535124, 790915.04, 37.96267, -4.43531 
899535125, 791127.41, 37.96240, -4.43771 
899535126, 791144.25, 37.96241, -4.43790 
899535128, 791544.05, 37.96372, -4.44215 
899535133, 791819.57, 37.96513, -4.44473 
899535138, 791849.24, 37.96525, -4.44503 
899535144, 792101.06, 37.96578, -4.44783 
899535150, 792130.80, 37.96577, -4.44817 
899535152, 792232.93, 37.96555, -4.44930 
899535154, 792345.52, 37.96569, -4.45057 
899535161, 792408.91, 37.96586, -4.45126 
899535165, 792547.69, 37.96641, -4.45268 
899535172, 792612.57, 37.96633, -4.45341 
972656630, 792702.10, 37.96625, -4.45443 
972656571, 792756.88, 37.96674, -4.45445 
972656502, 792783.45, 37.96695, -4.45459 
972656548, 792812.28, 37.96715, -4.45480 
972656614, 792844.17, 37.96732, -4.45509 
972656586, 792919.32, 37.96757, -4.45589 
972656611, 792943.92, 37.96738, -4.45603 
524254758, 793015.26, 37.96683, -4.45644 
524254763, 793081.89, 37.96637, -4.45694 
524254768, 793117.64, 37.96618, -4.45727 
524254774, 793202.48, 37.96556, -4.45783 
524254811, 793277.14, 37.96526, -4.45859 
524254816, 793361.11, 37.96487, -4.45941 
952396807, 793393.96, 37.96515, -4.45953 
952396978, 793414.15, 37.96529, -4.45968 
952397015, 793444.81, 37.96543, -4.45998 
952396655, 793569.54, 37.96593, -4.46125 
952396986, 793599.92, 37.96606, -4.46156 
952396935, 793625.88, 37.96616, -4.46182 
952397088, 793649.11, 37.96622, -4.46208 
952396788, 793674.39, 37.96630, -4.46235 
952397119, 793702.87, 37.96633, -4.46267 
952397040, 793738.38, 37.96634, -4.46308 
952396666, 793803.59, 37.96576, -4.46292 
952396719, 793865.15, 37.96522, -4.46282 
952396882, 793917.79, 37.96474, -4.46279 
952396694, 794018.64, 37.96384, -4.46276 
952396616, 794113.05, 37.96299, -4.46272 
26386877, 794310.55, 37.96122, -4.46293 
26386872, 794874.29, 37.95637, -4.46481 
26386860, 795069.13, 37.95474, -4.46562 
26386864, 795196.70, 37.95374, -4.46633 
26386945, 795385.14, 37.95237, -4.46760 
26386953, 795511.41, 37.95155, -4.46859 
26386955, 795607.11, 37.95098, -4.46941 
26386923, 795769.75, 37.95015, -4.47094 
26386956, 795936.21, 37.94948, -4.47264 
26386940, 796134.72, 37.94893, -4.47480 
26386929, 796232.68, 37.94877, -4.47589 
26386933, 796361.14, 37.94866, -4.47735 
26386961, 796543.43, 37.94872, -4.47943 
1013818368, 797967.53, 37.95055, -4.49550 
1013818517, 798185.10, 37.95083, -4.49796 
1013818450, 799236.65, 37.95218, -4.50983 
1013818811, 799425.54, 37.95243, -4.51196 
1013818428, 799781.55, 37.95285, -4.51598 
26386960, 799875.32, 37.95282, -4.51705 
1013818560, 800008.71, 37.95279, -4.51857 
26386805, 801098.58, 37.95214, -4.53098 
26386957, 801534.46, 37.95170, -4.53592 
26386814, 801636.01, 37.95139, -4.53700 
26386822, 801772.88, 37.95079, -4.53837 
972520742, 802280.06, 37.94806, -4.54300 
972520590, 802352.89, 37.94766, -4.54367 
972520556, 802496.41, 37.94691, -4.54499 
972520606, 802639.00, 37.94618, -4.54633 
26386941, 802943.00, 37.94487, -4.54938 
972520713, 803031.96, 37.94449, -4.55027 
972520559, 803113.40, 37.94416, -4.55110 
26386952, 803263.38, 37.94369, -4.55270 
26386954, 803769.88, 37.94236, -4.55823 
26386948, 803979.80, 37.94132, -4.56023 
26386919, 804085.82, 37.94067, -4.56110 
26386917, 804528.12, 37.93795, -4.56479 
26386949, 804628.35, 37.93759, -4.56583 
26386951, 804726.59, 37.93738, -4.56692 
26386927, 804825.34, 37.93731, -4.56804 
26386922, 805292.29, 37.93685, -4.57334 
26386914, 805393.21, 37.93654, -4.57442 
26386915, 805590.65, 37.93552, -4.57626 
26386861, 805687.62, 37.93487, -4.57699 
26386846, 805785.77, 37.93413, -4.57760 
26386934, 805917.94, 37.93304, -4.57822 
26386931, 806790.43, 37.92577, -4.58195 
26386824, 807185.91, 37.92243, -4.58352 
26386962, 807408.58, 37.92086, -4.58508 
1013780560, 807497.07, 37.92034, -4.58585 
952429170, 808534.93, 37.91427, -4.59484 
952435977, 808806.16, 37.91269, -4.59720 
952435949, 808862.66, 37.91237, -4.59769 
952435975, 808964.91, 37.91178, -4.59858 
952429288, 809056.91, 37.91125, -4.59940 
952429089, 809189.61, 37.91049, -4.60056 
952429297, 809395.93, 37.90930, -4.60236 
952429010, 809553.08, 37.90846, -4.60380 
26386809, 809727.79, 37.90756, -4.60544 
952428958, 810083.47, 37.90581, -4.60883 
26386840, 810269.65, 37.90499, -4.61068 
26386836, 810369.63, 37.90469, -4.61175 
26386897, 810500.85, 37.90443, -4.61321 
26386865, 810596.33, 37.90433, -4.61429 
26386871, 810689.74, 37.90430, -4.61536 
26386964, 810877.13, 37.90443, -4.61749 
26386963, 812076.59, 37.90551, -4.63109 
26386866, 812696.15, 37.90586, -4.63814 
26386905, 813465.53, 37.90521, -4.64687 
26386908, 813646.74, 37.90482, -4.64887 
26386965, 813860.93, 37.90412, -4.65115 
1119545378, 815055.31, 37.89934, -4.66333 
26386863, 815242.70, 37.89861, -4.66526 
1119545344, 815672.71, 37.89688, -4.66965 
26386878, 816264.71, 37.89470, -4.67580 
26386967, 816451.10, 37.89427, -4.67785 
26386966, 817578.99, 37.89251, -4.69051 
26386901, 818060.05, 37.89155, -4.69586 
1114131955, 818156.88, 37.89124, -4.69688 
1114131961, 818410.34, 37.89047, -4.69961 
26386894, 819179.80, 37.88829, -4.70793 
26386912, 819379.83, 37.88803, -4.71018 
26386903, 819578.24, 37.88803, -4.71244 
26386851, 819798.65, 37.88831, -4.71493 
26386875, 819951.25, 37.88867, -4.71661 
26386904, 820129.58, 37.88927, -4.71849 
26386857, 820305.45, 37.89002, -4.72025 
26386862, 821085.31, 37.89391, -4.72765 
26386852, 821277.68, 37.89447, -4.72973 
26386867, 821360.35, 37.89461, -4.73065 
26386870, 821505.85, 37.89469, -4.73231 
1527386383, 821530.08, 37.89469, -4.73258 
1527386403, 821615.65, 37.89469, -4.73356 
1527386378, 821686.27, 37.89463, -4.73436 
1527386375, 821784.39, 37.89443, -4.73545 
1527386373, 821943.29, 37.89394, -4.73715 
1527386371, 822002.57, 37.89371, -4.73775 
1527386351, 822049.21, 37.89351, -4.73822 
1527386349, 822100.90, 37.89326, -4.73872 
1527386343, 822183.68, 37.89284, -4.73950 
1527386338, 822377.97, 37.89183, -4.74130 
26386886, 822637.13, 37.89052, -4.74374 
364816499, 822703.66, 37.89028, -4.74444 
364816500, 822734.86, 37.89032, -4.74479 
364816501, 822776.40, 37.89052, -4.74519 
364816461, 822806.70, 37.89078, -4.74531 
26386873, 822833.69, 37.89102, -4.74538 
26386869, 822883.58, 37.89146, -4.74541 
26386856, 823018.46, 37.89268, -4.74542 
26386900, 823085.82, 37.89328, -4.74547 
327207895, 823168.44, 37.89402, -4.74549 
364817333, 823317.83, 37.89531, -4.74598 
364817660, 823331.41, 37.89524, -4.74611 
364817658, 823373.37, 37.89511, -4.74655 
364817657, 823392.74, 37.89507, -4.74677 
364817912, 823403.12, 37.89507, -4.74689 
364817656, 823423.85, 37.89514, -4.74710 
364817862, 823435.04, 37.89521, -4.74719 
364817655, 823445.70, 37.89528, -4.74728 
364817653, 823467.65, 37.89547, -4.74731 
364819022, 823493.24, 37.89532, -4.74752 
364819023, 823517.02, 37.89526, -4.74778 
1159743709, 823551.01, 37.89537, -4.74814 
364819024, 823571.66, 37.89543, -4.74837 
1159743840, 823588.20, 37.89547, -4.74855 
364819025, 823610.49, 37.89550, -4.74880 
364819026, 823662.88, 37.89552, -4.74939 
255156529, 823678.50, 37.89553, -4.74957 
255156532, 823720.19, 37.89561, -4.75004 
1123545058, 823771.47, 37.89562, -4.75062 
365232022, 823786.48, 37.89562, -4.75079 
1123550556, 823940.09, 37.89584, -4.75252 
636937457, 824023.82, 37.89596, -4.75346 
1123550563, 824074.91, 37.89603, -4.75404 
1123550560, 824106.64, 37.89607, -4.75440 
840288200, 824322.21, 37.89638, -4.75682 
840288163, 824395.79, 37.89648, -4.75765 
637606050, 824542.36, 37.89674, -4.75929 
255156531, 824639.01, 37.89686, -4.76038 
650853303, 824694.60, 37.89693, -4.76101 
1123550559, 824792.60, 37.89705, -4.76211 
637606007, 824820.26, 37.89708, -4.76243 
635201670, 824858.91, 37.89714, -4.76286 
255156547, 824893.87, 37.89719, -4.76325 
1123550571, 824921.94, 37.89722, -4.76357 
255156524, 825021.10, 37.89735, -4.76469 
1296081666, 825090.24, 37.89748, -4.76546 
1122148446, 825202.76, 37.89764, -4.76673 
1122148396, 825258.77, 37.89774, -4.76735 
1296081656, 825312.41, 37.89776, -4.76796 
1122148519, 825372.59, 37.89768, -4.76864 
1122148551, 825399.40, 37.89757, -4.76891 
1122148463, 825793.38, 37.89596, -4.77291 
1167105358, 825825.74, 37.89605, -4.77326 
1113042032, 825846.38, 37.89616, -4.77345 
1154361943, 825946.09, 37.89579, -4.77448 
443929418, 826162.18, 37.89485, -4.77663 
443929420, 826218.23, 37.89460, -4.77719 
443929421, 826276.90, 37.89434, -4.77777 
1154254198, 826345.27, 37.89404, -4.77845 
443929657, 826423.98, 37.89369, -4.77923 
443892993, 826535.43, 37.89320, -4.78034 
364793066, 826596.21, 37.89293, -4.78094 
423263372, 826626.71, 37.89273, -4.78071 
422222836, 827319.34, 37.88961, -4.78754 
1135290420, 827329.68, 37.88957, -4.78765 
1166340941, 827355.55, 37.88945, -4.78790 
1166340950, 827501.61, 37.88881, -4.78935 
1166340944, 827636.26, 37.88821, -4.79068 
404290653, 827671.49, 37.88806, -4.79104 
404290645, 827743.78, 37.88773, -4.79175 
1166349338, 827935.03, 37.88688, -4.79365 
1166349339, 828019.72, 37.88652, -4.79450 
404290613, 828131.62, 37.88606, -4.79563 
1123132507, 828142.67, 37.88602, -4.79575 
404290609, 828226.54, 37.88567, -4.79659 
1123132520, 828306.42, 37.88530, -4.79737 
404290603, 828325.98, 37.88520, -4.79756 
404290596, 828431.44, 37.88475, -4.79861 
404290588, 828564.68, 37.88415, -4.79993 
404290585, 828814.28, 37.88301, -4.80238 
1135290418, 828930.84, 37.88248, -4.80352 
404290576, 829226.31, 37.88114, -4.80643 
404290570, 829378.68, 37.88047, -4.80794 
404290562, 829632.45, 37.87932, -4.81044 
404290559, 829934.09, 37.87815, -4.81354 
404290551, 830323.72, 37.87688, -4.81768 
404290548, 830536.47, 37.87621, -4.81995 
404290545, 830977.17, 37.87483, -4.82465 
404290541, 831576.45, 37.87291, -4.83104 
404290535, 831881.87, 37.87194, -4.83429 
404290526, 832346.41, 37.87046, -4.83924 
404290520, 833017.34, 37.86832, -4.84639 
404290512, 833378.19, 37.86718, -4.85023 
404290508, 833699.92, 37.86615, -4.85366 
404290499, 834019.94, 37.86512, -4.85707 
404290492, 834336.01, 37.86412, -4.86043 
404290486, 834761.52, 37.86277, -4.86497 
404290472, 835139.92, 37.86156, -4.86900 
404290464, 835473.32, 37.86051, -4.87256 
404290458, 835763.36, 37.85959, -4.87565 
404290452, 836047.16, 37.85869, -4.87867 
404290445, 836342.49, 37.85777, -4.88183 
404290437, 836552.30, 37.85724, -4.88412 
408608740, 836678.61, 37.85679, -4.88545 
404290433, 836831.50, 37.85613, -4.88697 
404290427, 837078.59, 37.85516, -4.88950 
404290421, 837330.61, 37.85445, -4.89223 
404290413, 837602.95, 37.85371, -4.89518 
404290409, 837860.72, 37.85289, -4.89794 
404290399, 838202.09, 37.85178, -4.90156 
404290393, 838671.79, 37.85023, -4.90653 
404290387, 839029.28, 37.84908, -4.91034 
404290380, 839344.18, 37.84808, -4.91369 
404290373, 839656.18, 37.84708, -4.91701 
404290369, 839968.23, 37.84608, -4.92033 
404290361, 840242.47, 37.84525, -4.92328 
404290354, 840555.80, 37.84432, -4.92664 
404290341, 840871.38, 37.84332, -4.93001 
404290335, 841943.78, 37.83992, -4.94143 
404290328, 842302.64, 37.83874, -4.94524 
404290316, 842977.10, 37.83650, -4.95237 
404290306, 844290.99, 37.82994, -4.96482 
456877050, 845081.15, 37.82567, -4.97201 
456877048, 845703.43, 37.82321, -4.97838 
456877047, 846205.07, 37.82173, -4.98377 
456877046, 846816.97, 37.82001, -4.99039 
881116106, 847361.94, 37.81849, -4.99629 
881116152, 847632.67, 37.81773, -4.99921 
881116311, 847905.40, 37.81681, -5.00209 
881139508, 848200.06, 37.81557, -5.00505 
881116466, 848494.59, 37.81408, -5.00783 
404290304, 849138.05, 37.81025, -5.01332 
881116182, 849421.96, 37.80862, -5.01581 
881139553, 849581.31, 37.80791, -5.01739 
404290301, 849730.76, 37.80727, -5.01888 
881139537, 849863.42, 37.80670, -5.02021 
404290298, 850002.42, 37.80594, -5.02147 
881139505, 850325.92, 37.80408, -5.02429 
881139556, 850635.65, 37.80273, -5.02738 
881139567, 850929.37, 37.80201, -5.03059 
881139456, 851215.30, 37.80185, -5.03384 
881139414, 851461.37, 37.80187, -5.03664 
881139474, 851703.29, 37.80196, -5.03939 
881139463, 851826.79, 37.80210, -5.04079 
881139495, 851950.15, 37.80236, -5.04215 
881139429, 852059.71, 37.80266, -5.04334 
404290294, 852169.26, 37.80306, -5.04448 
881139521, 852297.11, 37.80357, -5.04579 
881139515, 852427.03, 37.80417, -5.04705 
404290290, 852686.22, 37.80576, -5.04920 
959835916, 852908.57, 37.80727, -5.05086 
959835943, 853023.05, 37.80800, -5.05179 
404290286, 853124.60, 37.80856, -5.05270 
959835970, 853326.47, 37.80939, -5.05474 
959835891, 853391.44, 37.80961, -5.05543 
881139467, 853432.53, 37.80972, -5.05587 
881139499, 853569.53, 37.80987, -5.05742 
404290281, 853705.93, 37.80983, -5.05897 
881139449, 853871.64, 37.80980, -5.06086 
881139432, 854039.18, 37.81018, -5.06271 
404290277, 854391.80, 37.81124, -5.06649 
404290274, 854932.04, 37.81262, -5.07238 
881151599, 855010.02, 37.81275, -5.07326 
881151663, 855085.60, 37.81281, -5.07411 
404290267, 855239.57, 37.81259, -5.07584 
881151728, 855331.10, 37.81229, -5.07681 
881151628, 855427.09, 37.81186, -5.07776 
404290254, 855613.05, 37.81090, -5.07949 
404290243, 855902.98, 37.80933, -5.08213 
881151595, 856032.50, 37.80862, -5.08330 
404290238, 856160.59, 37.80804, -5.08456 
881151739, 856226.08, 37.80777, -5.08522 
881151710, 856286.75, 37.80758, -5.08587 
881151665, 856349.15, 37.80742, -5.08655 
404290232, 856409.50, 37.80729, -5.08722 
881151577, 856540.15, 37.80719, -5.08870 
404290225, 856668.57, 37.80716, -5.09016 
404290221, 856853.93, 37.80705, -5.09227 
404290218, 857075.11, 37.80642, -5.09465 
404290212, 857278.17, 37.80563, -5.09674 
404290205, 857470.34, 37.80502, -5.09878 
404290201, 857619.05, 37.80453, -5.10036 
881237859, 857681.22, 37.80439, -5.10104 
404290195, 857746.24, 37.80429, -5.10177 
404290188, 857853.90, 37.80421, -5.10299 
404290186, 857940.33, 37.80422, -5.10398 
404290183, 857995.81, 37.80419, -5.10461 
404290181, 858033.04, 37.80419, -5.10503 
404290177, 858064.55, 37.80416, -5.10539 
404290172, 858090.22, 37.80415, -5.10568 
404290169, 858098.68, 37.80415, -5.10577 
404290165, 858099.85, 37.80415, -5.10579 
404290161, 858144.65, 37.80414, -5.10630 
404290159, 858205.35, 37.80412, -5.10699 
404290156, 858303.03, 37.80403, -5.10809 
404290154, 858430.50, 37.80398, -5.10954 
404290151, 858574.27, 37.80394, -5.11118 
404290148, 858760.35, 37.80385, -5.11329 
